"","X","Y","Price","Category"
"48675",569018.730367,3873455.42488,64.11,"Residential"
"48676",569029.679079,3873452.81105,66.99,"Residential"
"48677",569071.87957,3873454.06304,47.93,"Residential"
"48678",569078.978305,3873458.17839,142.6,"Residential"
"48679",569090.122494,3873470.80956,619.52,"Residential"
"48680",569103.091153,3873479.09105,935.82,"Residential"
"48681",569112.959793,3873477.48631,442.88,"Residential"
"48682",569119.803012,3873474.10566,437.64,"Residential"
"48683",569127.858892,3873470.69094,286.53,"Residential"
"48684",569134.104098,3873470.45872,289.06,"Residential"
"48685",568955.638715,3873404.8411,217,"Residential"
"48686",568932.920331,3873440.44467,85.68,"Residential"
"48687",568941.003906,3873437.2287,55.58,"Residential"
"48688",568945.354956,3873429.4977,229.1,"Residential"
"48689",568951.296238,3873428.14434,258.48,"Residential"
"48690",568963.835399,3873428.03552,132.19,"Residential"
"48691",568957.486967,3873427.8967,37.26,"Residential"
"48692",568972.639674,3873428.19293,188.06,"Residential"
"48693",568977.790703,3873427.90674,168.01,"Residential"
"48694",568983.812082,3873428.20671,186.51,"Residential"
"48695",568992.675545,3873425.92803,316.47,"Residential"
"48696",568999.286933,3873431.68339,122.4,"Residential"
"48697",569026.827884,3873418.84863,1714.12,"Residential"
"48698",569006.48749,3873432.93696,135.72,"Residential"
"48699",569035.057011,3873441.52866,111.6,"Residential"
"48700",569013.859144,3873435.95976,86.07,"Residential"
"48701",569035.029066,3873436.52874,318.6,"Residential"
"48702",569023.78209,3873432.70642,339.9,"Residential"
"48703",569035.214596,3873429.22343,525.67,"Residential"
"48704",568991.013821,3873408.28651,232.03,"Residential"
"48705",569030.140938,3873410.55452,129.97,"Residential"
"48706",569030.157919,3873403.87984,487.8,"Residential"
"48707",569029.542819,3873396.49185,127.2,"Residential"
"48708",569030.221532,3873392.58852,228.9,"Residential"
"48709",569029.848319,3873385.19281,870,"Residential"
"48710",569029.829508,3873376.49681,453.97,"Residential"
"48711",569029.902674,3873370.8672,311.55,"Residential"
"48712",569029.585984,3873365.46584,156.82,"Residential"
"48713",569029.738977,3873356.61512,1131.65,"Residential"
"48714",569029.639992,3873348.00533,467.85,"Residential"
"48715",569029.699111,3873342.91708,522.75,"Residential"
"48716",569029.750808,3873337.82649,371.77,"Residential"
"48717",569029.311687,3873331.64068,611.4,"Residential"
"48718",569030.593268,3873319.87307,10.22,"Residential"
"48719",569021.068885,3873323.56074,59.07,"Residential"
"48720",569039.00642,3873326.62376,172.57,"Residential"
"48721",569034.368306,3873323.21115,282.97,"Residential"
"48722",568921.993263,3873333.85016,375.16,"Residential"
"48723",568928.946071,3873333.69278,122.79,"Residential"
"48724",568934.416355,3873333.41671,148.71,"Residential"
"48725",568944.181818,3873333.33022,267.03,"Residential"
"48726",568953.114329,3873337.54703,154.44,"Residential"
"48727",568959.718591,3873328.92388,93.51,"Residential"
"48728",568965.134667,3873338.05225,332.64,"Residential"
"48729",568973.755209,3873335.38423,120.24,"Residential"
"48730",569013.163505,3873328.73099,207.97,"Residential"
"48731",569003.671275,3873334.93023,911.27,"Residential"
"48732",568990.525069,3873337.2416,448.9,"Residential"
"48733",568986.787137,3873324.64236,14.61,"Residential"
"48734",568979.511741,3873334.26463,122.99,"Residential"
"48735",569098.114086,3873424.04002,532.72,"Residential"
"48736",569076.493847,3873400.48261,586.72,"Residential"
"48737",569073.989163,3873409.10248,883.87,"Residential"
"48738",569089.989447,3873430.81186,167.25,"Residential"
"48739",569071.673737,3873419.2617,1079.17,"Residential"
"48740",569079.237223,3873444.19694,12.96,"Residential"
"48741",569065.463617,3873443.9747,65.7,"Residential"
"48742",569085.861122,3873438.60911,102.48,"Residential"
"48743",569071.288572,3873428.88914,357.97,"Residential"
"48744",569071.57026,3873438.29029,572.77,"Residential"
"48745",569063.074796,3873434.89029,208.65,"Residential"
"48746",569120.696581,3873371.97126,213,"Residential"
"48747",569121.242974,3873339.61815,277.2,"Residential"
"48748",569113.552514,3873369.72764,351.63,"Residential"
"48749",569080.910192,3873390.4392,1183.27,"Residential"
"48750",569081.016005,3873382.85457,383.32,"Residential"
"48751",569080.701252,3873377.86508,682.72,"Residential"
"48752",569071.292426,3873372.16038,429.67,"Residential"
"48753",569071.039135,3873366.73524,419.02,"Residential"
"48754",569071.237836,3873360.81502,511.72,"Residential"
"48755",569071.15288,3873354.96442,433.12,"Residential"
"48756",569070.905085,3873350.10526,336,"Residential"
"48757",569070.942958,3873345.46418,401.25,"Residential"
"48758",569064.408866,3873327.30517,243.3,"Residential"
"48759",569064.483592,3873323.31132,37.95,"Residential"
"48760",569065.70449,3873333.38513,264.9,"Residential"
"48761",569060.883767,3873330.85303,264.9,"Residential"
"48762",569073.361621,3873337.93497,725.62,"Residential"
"48763",569084.276708,3873326.14836,57.72,"Residential"
"48764",569077.969754,3873326.03971,61.56,"Residential"
"48765",569097.764467,3873370.16446,429.67,"Residential"
"48766",569092.864046,3873342.77412,519.96,"Residential"
"48767",569111.313122,3873342.97082,438.28,"Residential"
"48768",569102.59076,3873343.53649,517.16,"Residential"
"48769",569104.928815,3873432.57076,152.99,"Residential"
"48770",569109.455598,3873432.70883,235.1,"Residential"
"48771",569121.368619,3873409.82214,1670.44,"Residential"
"48772",569134.194859,3873432.05745,250.24,"Residential"
"48773",569127.980562,3873432.20775,250.24,"Residential"
"48774",569127.641548,3873332.39256,124.32,"Residential"
"48775",569131.422416,3873357.87478,491.98,"Residential"
"48776",569136.808903,3873332.20061,40.48,"Residential"
"48777",569139.990978,3873350.52427,40.52,"Residential"
"48778",569140.083255,3873332.07259,105.48,"Residential"
"48779",569146.88248,3873353.35172,51.3,"Residential"
"48780",569149.27768,3873333.26409,427.56,"Residential"
"48781",568923.128649,3873297.74402,381.14,"Residential"
"48782",568935.728359,3873297.7075,309.03,"Residential"
"48783",568944.491845,3873298.21282,203.67,"Residential"
"48784",568949.239818,3873298.25529,119.75,"Residential"
"48785",568956.340918,3873297.95231,243.66,"Residential"
"48786",568963.690614,3873298.14083,176.52,"Residential"
"48787",568969.414795,3873298.20162,144.51,"Residential"
"48788",568979.01546,3873306.49864,46.44,"Residential"
"48789",568975.50176,3873296.78848,209.01,"Residential"
"48790",568958.177164,3873275.21758,416.01,"Residential"
"48791",568964.233664,3873265.62337,416.01,"Residential"
"48792",568964.802555,3873259.67066,199.7,"Residential"
"48793",568965.091987,3873252.73572,149.49,"Residential"
"48794",568964.41903,3873243.65902,150.52,"Residential"
"48795",568964.848936,3873236.26561,233.28,"Residential"
"48796",568964.85682,3873231.44708,139.65,"Residential"
"48797",568965.563634,3873224.53393,140.16,"Residential"
"48798",568970.792505,3873216.87901,109.2,"Residential"
"48799",568987.181718,3873298.44907,166.12,"Residential"
"48800",568991.938651,3873297.99195,176.39,"Residential"
"48801",568998.091372,3873298.07645,167.31,"Residential"
"48802",569005.656128,3873298.472,275.02,"Residential"
"48803",569018.466911,3873298.69832,262.75,"Residential"
"48804",569012.377558,3873298.08067,151.77,"Residential"
"48805",569034.464173,3873282.0282,459.87,"Residential"
"48806",569037.255033,3873299.83934,531.45,"Residential"
"48807",569024.889911,3873299.91548,180.09,"Residential"
"48808",569026.951748,3873273.14893,1081.53,"Residential"
"48809",569029.241362,3873262.21293,479.44,"Residential"
"48810",569032.675638,3873249.91011,976.88,"Residential"
"48811",569033.098478,3873233.749,983.32,"Residential"
"48812",569032.561626,3873222.34657,259.74,"Residential"
"48813",569033.046396,3873216.14496,244.53,"Residential"
"48814",569035.722301,3873210.19003,283.27,"Residential"
"48815",569037.44913,3873204.4367,272.93,"Residential"
"48816",568999.758716,3873262.30369,366.28,"Residential"
"48817",569002.21193,3873250.56909,121.1,"Residential"
"48818",569002.786746,3873241.43775,252.57,"Residential"
"48819",569002.726657,3873232.896,122.85,"Residential"
"48820",568998.220591,3873280.39173,112.12,"Residential"
"48821",568997.880805,3873275.3817,91.94,"Residential"
"48822",568991.778263,3873205.77426,43.32,"Residential"
"48823",568991.71663,3873212.25834,39.6,"Residential"
"48824",569003.215237,3873219.87166,179.92,"Residential"
"48825",569003.11864,3873225.27539,44.76,"Residential"
"48826",569003.284038,3873228.58491,51,"Residential"
"48827",569065.333877,3873200.477,275.86,"Residential"
"48828",569069.78575,3873206.87031,307.71,"Residential"
"48829",569069.21257,3873212.0366,318.56,"Residential"
"48830",569069.570301,3873219.11439,483.27,"Residential"
"48831",569069.488129,3873228.36926,445.77,"Residential"
"48832",569069.314922,3873239.94111,279.82,"Residential"
"48833",569068.812851,3873243.58025,191.81,"Residential"
"48834",569069.759421,3873248.1609,277.42,"Residential"
"48835",569068.747083,3873254.04301,277.42,"Residential"
"48836",569069.379676,3873259.0106,301.92,"Residential"
"48837",569069.169939,3873262.98991,233.61,"Residential"
"48838",569082.158118,3873271.50172,39.84,"Residential"
"48839",569067.596517,3873269.21288,442.78,"Residential"
"48840",569069.516315,3873276.48542,286.52,"Residential"
"48841",569068.814217,3873282.78848,428.02,"Residential"
"48842",569068.951227,3873300.98495,280.28,"Residential"
"48843",569058.858469,3873289.81179,117.84,"Residential"
"48844",569059.065406,3873306.94621,232.32,"Residential"
"48845",569058.222076,3873295.5989,121.87,"Residential"
"48846",568328.709538,3873432.7214,238.81,"Residential"
"48847",568329.369073,3873424.36717,442.26,"Residential"
"48848",568330.176317,3873415.94378,186.86,"Residential"
"48849",568341.89333,3873408.13796,46.53,"Residential"
"48850",568328.774457,3873402.891,382,"Residential"
"48851",568331.978365,3873392.49022,195.95,"Residential"
"48852",568332.558946,3873383.51937,334.49,"Residential"
"48853",568333.490075,3873374.11285,218.37,"Residential"
"48854",568333.715538,3873367.82689,106.34,"Residential"
"48855",568343.997046,3873362.17265,60.8,"Residential"
"48856",568333.422955,3873354.73041,438.16,"Residential"
"48857",568335.296876,3873344.59911,107.17,"Residential"
"48858",568346.321547,3873336.83962,90.17,"Residential"
"48859",568332.970321,3873336.40232,222.97,"Residential"
"48860",568337.925015,3873326.19052,230.24,"Residential"
"48861",568338.323005,3873319.33107,178.73,"Residential"
"48862",568338.633307,3873312.90938,182.25,"Residential"
"48863",568384.911961,3873431.1373,82.44,"Residential"
"48864",568378.384976,3873430.94225,38.4,"Residential"
"48865",568369.838093,3873430.74199,150.92,"Residential"
"48866",568386.169462,3873420.47321,93.96,"Residential"
"48867",568380.272055,3873422.79906,13.51,"Residential"
"48868",568369.602286,3873416.97027,56.16,"Residential"
"48869",568373.668386,3873420.62738,76.68,"Residential"
"48870",568377.694187,3873409.48937,243.9,"Residential"
"48871",568379.156689,3873399.38258,266.76,"Residential"
"48872",568416.524416,3873416.3356,55.72,"Residential"
"48873",568403.592807,3873410.4798,136.57,"Residential"
"48874",568407.542289,3873403.26529,69.43,"Residential"
"48875",568380.299584,3873383.25382,144.9,"Residential"
"48876",568381.168664,3873368.84253,216.36,"Residential"
"48877",568380.838456,3873376.35666,144.9,"Residential"
"48878",568379.323928,3873390.40768,174.24,"Residential"
"48879",568408.308757,3873396.53045,154.74,"Residential"
"48880",568407.436198,3873389.26478,103.42,"Residential"
"48881",568408.780995,3873383.9315,83.73,"Residential"
"48882",568409.32148,3873376.47206,158,"Residential"
"48883",568409.924231,3873368.76375,85.14,"Residential"
"48884",568381.283881,3873355.36883,145.98,"Residential"
"48885",568381.239317,3873361.26053,114.48,"Residential"
"48886",568409.505053,3873363.50899,85.62,"Residential"
"48887",568409.986985,3873359.09139,85.31,"Residential"
"48888",568410.341399,3873354.63599,87.71,"Residential"
"48889",568411.059777,3873349.14215,118.07,"Residential"
"48890",568410.462498,3873342.29843,105.73,"Residential"
"48891",568391.591239,3873347.48887,93.36,"Residential"
"48892",568375.845759,3873348.56706,107.1,"Residential"
"48893",568377.647124,3873342.56442,94.86,"Residential"
"48894",568377.512523,3873336.86497,88.74,"Residential"
"48895",568383.529063,3873330.67852,136.44,"Residential"
"48896",568383.398251,3873325.2709,124.56,"Residential"
"48897",568380.077431,3873318.36462,138.42,"Residential"
"48898",568395.087162,3873318.91901,32.76,"Residential"
"48899",568402.274843,3873322.80119,54.54,"Residential"
"48900",568410.443402,3873332.97021,232.58,"Residential"
"48901",568416.164403,3873319.55691,155.67,"Residential"
"48902",568428.927592,3873416.96854,30.36,"Residential"
"48903",568436.510478,3873409.55739,132.02,"Residential"
"48904",568433.936123,3873384.46161,199.25,"Residential"
"48905",568441.182452,3873395.84462,257.77,"Residential"
"48906",568440.502555,3873376.94681,82.94,"Residential"
"48907",568440.869578,3873371.30945,103.75,"Residential"
"48908",568441.149755,3873365.03101,111.36,"Residential"
"48909",568441.740352,3873355.11573,267.6,"Residential"
"48910",568451.895664,3873326.8994,45,"Residential"
"48911",568457.271445,3873327.01871,68.22,"Residential"
"48912",568467.362208,3873323.08764,25.2,"Residential"
"48913",568462.800214,3873324.6281,31.86,"Residential"
"48914",568442.560693,3873342.76281,182.22,"Residential"
"48915",568439.675605,3873331.46552,161.54,"Residential"
"48916",568447.667212,3873321.06487,34.38,"Residential"
"48917",568442.103241,3873320.76746,28.26,"Residential"
"48918",568435.585671,3873320.52827,74.73,"Residential"
"48919",568444.345582,3873306.1482,42.84,"Residential"
"48920",568462.53572,3873295.40331,142.38,"Residential"
"48921",568453.718088,3873301.94195,79.02,"Residential"
"48922",568439.985237,3873299.6329,149.76,"Residential"
"48923",568451.764716,3873288.83243,52.93,"Residential"
"48924",568438.858923,3873288.94543,52.93,"Residential"
"48925",568445.834289,3873283.0962,66.06,"Residential"
"48926",568446.137678,3873278.31671,98.1,"Residential"
"48927",568446.213756,3873271.95936,100.8,"Residential"
"48928",568446.556316,3873265.39914,100.98,"Residential"
"48929",568446.311206,3873251.67896,312.66,"Residential"
"48930",568447.464286,3873237.57762,115.38,"Residential"
"48931",568447.799068,3873230.03983,152.82,"Residential"
"48932",568448.146089,3873220.2021,158.58,"Residential"
"48933",568448.432239,3873211.91388,87.66,"Residential"
"48934",568446.534139,3873200.72714,73.26,"Residential"
"48935",568448.862143,3873206.59237,95.04,"Residential"
"48936",568425.340266,3873192.0195,70.38,"Residential"
"48937",568416.514532,3873202.02004,157.14,"Residential"
"48938",568416.339444,3873211.2597,107.1,"Residential"
"48939",568415.931231,3873220.31424,190.98,"Residential"
"48940",568415.604449,3873227.96556,105.3,"Residential"
"48941",568415.414366,3873233.02657,90.72,"Residential"
"48942",568415.394235,3873238.78082,102.96,"Residential"
